0.25502
0.309368
0.340702
0.256509
0.345105
0.273057
0.196313
0.224061
0.239392
0.249539
0.353521
0.335983
0.390106
0.25439
0.332177
0.329921
0.268975
0.246691
0.31676
0.459008
0.221646
0.335441
0.116874
0.31118
0.184086
0.332561
0.401346
0.259553
0.291634
0.349007
0.307175
0.167023
0.19113
0.153009
0.267572
